,text,misinformation,index
5387,"O vídeo do casal que morreu em Rio de Los Ostras Azul. Eles tiraram uma foto na ponta da pedra a onda veio e foi tirada. Um aviso para os nossos jovens PS: Este artigo foi uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp, em 61 99331 6821.",1,10458
5388,"PS: Este artigo foi uma proposta de vários leitores através do WhatsApp, e se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp, no 61 99331 6821.",1,10460
5389,"Se não quiserem chegar ao Facebook durante um novo feriado, por favor não vão ao Facebook durante o 50o aniversário do vosso nascimento, e se não quiserem chegar ao Facebook, ponham-se de volta. E quando o vosso jogo começa, não podem desistir! Se não quiserem chegar ao Facebook, usem-no para ir aos grupos e grupos do Facebook. Se não quiserem chegar ao Facebook, usem-no para ir a qualquer Christian, adulto, jogo universitário, por favor não falem com todos os vossos membros da família, não podem desistir. Este artigo foi uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, por favor contacte as pessoas do site, Facebook ou WhatsApp, 61 99331 6821.",1,10464
5390,"Este tronco de árvore está no Líbano e chama-se """" Árvore de Jesus """". Aproche a imagem e tente ver o Jesus nela. É muito bonito! O Árvore de Jesus está localizado no Líbano e é muito próximo de que vejam o Jesus crucificado. Bless todos os meus amigos no rosto. PS: Este artigo foi uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas no site, Facebook ou WhatsApp, em 61 99331 6821.",1,10468
5391,"Este flor é da Nova Zelândia e chama-se Fe do Santo! Bloome apenas na noite de Natal! Olhem para a cruz dentro dele! Adoro se for dos EUA! P.S.: Este artigo foi uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, ponham-se em contacto com as pessoas através do site, Facebook ou WhatsApp, no 61 99331 6821.",1,10470
5392,Pee pee pee pee pee pee pee pee pee.,0,10473
5393,SBT DE LUTO. Aconteceu no jornal SBT que o gato saltou do seu carro em São Paulo e morreu — é a sua família.,1,10474
5394,"Vamos ir à volta do mundo com este vídeo até chegar aos órgãos apropriados. Direitos dos miúdos, direitos humanos. Esquecemo-lo. As crianças pedem em ajuda. Parece uma casa que serve às crianças. Estou a espalhar, pq pediu que revise até q chegar a uma autoridade. Vamos localizar este tipo para lhe dar uma carrinha, partilhá-la e anunciar aqui onde está localizado. PS: Este artigo foi uma proposta da lei Samia Chalub, Vera Rosati e vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas do site, Facebook ou WhatsApp, em 61 99331 6821.",1,10476
5395,"Por acaso, PESSOAL, se conhecem crianças loucas que querem estudar na escola especial Anne Sullivan na Capela de Santa Anthony, por favor contacte-nos. Existe transporte gratuito. É até ao nove ano. corre o risco de fechar uma sala por falta de alunos. É uma escola ótima. COMPARTILHEM!!! PS: Este artigo é uma proposta de e de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331-6821.",1,10480
5396,"Os caçadores russos dispararam no destroyer americano. Podemos estar a caminhar para a III Guerra Mundial. A Segunda Guerra Mundial hoje 04/08/2017 11:45 a.m. em Brasilia, os caçadores russos desencadearam um incidente sem precedentes entre a Rússia e os Estados Unidos, o destroyer americano estava já pronto para abrir fogo quando os caçadores vermelhos desligaram as suas baterias. Os russos estão a brincar com fogo! Barulho sangrento na base naval norte-americana esta manhã! PS: Este artigo foi uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp, em 61 99331 6821.",1,10482
5397,"MENINO, NEW YORK GDP COOPERSON, JOGANDO BALEIA AZUL — Para aqueles de vocês que ainda não sabem o que é este jogo e como funciona, vejam a cobertura e prestem atenção, porque há centenas de crianças, jovens e adolescentes que já estão a participar neste pacto de morte no sentido de que é apenas um jogo, é a vida que vai para o inferno! PS: Este artigo foi uma proposta de Beth de Paula e de um número de leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas no Facebook ou no WhatsApp, no 61 99331 6821.",1,10484
5398,"Este incidente aconteceu numa delegação às 3:30 da manhã na cidade de Campinas São Paulo, e essa gravação deixou a polícia em desespero. O que é que você — PS: Este artigo foi uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp, no 61 99331 6821.",1,10486
5399,"A polícia é chamada para parar a demonstração em Brasilia, contra a reforma da previsão, mas quando lá chega, uni a população e é observada pela gente. O Globo não mostra. Se publicarem o vídeo, os brasilianos vão aparecer por todo o país e os meios de comunicação Malandra não conseguem esconder o facto. Nenhum dos meios de comunicação relata o que aconteceu ontem em Brasilia. PS: Este artigo é uma proposta de G. Nunes, Gerline Mendes e vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, ponham-se em contacto com as pessoas do site, Facebook ou WhatsApp em 61 99331-6821.",1,10488
5400,"PS: Este artigo é uma proposta da Sonia Polito e de vários leitores através do WhatsApp, e se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331-6821.",1,10490
5401,"A agência de notícias de franqueagem de Copenhaga anunciou na sexta-feira (6 de Fevereiro) que está a derramar informações de que a empresa vai distribuir os ovos azuis gratuitos aos consumidores no WhatsApp, e a mensagem foi assim: """" baseado neste anúncio, a empresa vai assegurar-se de que o consumidor não abrir o link que é suposto apontar para a página de ação na Internet. """" baseado em Copenhaga, esta é uma represión da intenção de instalar um vírus em computadores e smartphones para obter informação dos consumidores. A represión começou a ter lugar esta semana através do email, dos media sociais e do WhatsApp, com uma mensagem a dizer aos consumidores que a empresa vai distribuir os ovos azuis de marca 500 gramas de ovos azuis gratuitos. """" Ei, Copenhaga vai dar 1000 ovos azuis até o Dia de Natal. Vai ao link de pesquisa e responde, """,0,10491
5402,"Isto foi em directo, o Globo não tinha uma maneira de evitar este desastre do CIRO GOMES, foi muito cedo no BOM DIA BRASIL, porque logo depois, algumas pessoas do Congresso e do Senado chamaram a rede do mundo que tirou o vídeo do título de outros jornales do dia. Ps.: Este artigo é uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331-6821.",1,10492
5403,Estamos a enviar. Estamos a enviar no Universo UOL.,0,10494
5404,"PS: Este artigo é uma proposta de Denilson, Roberta Kalil Tremujas e vários leitores através do WhatsApp, e se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp ao 61 99331-6821.",1,10495
5405,"De acordo com alguns estudos sobre o assunto, para ser considerado um assassino em série, o assassino tem de ter matado pelo menos duas pessoas; de acordo com outros, ele tem de ser responsável pelo menos quatro mortes num período de tempo. Para Ilana Casoy, autora do livro """" Assassino em série: Louco ou Cruel? """", é raro que um criminoso conheça as suas vítimas. Em geral, são escolhidos aleatóriamente porque representam um tipo de símbolo que faz sentido para o algodão. Muitos assassinos em série têm causado admiração não só por causa da brutalidade dos seus crimes, mas porque são conhecidos e envolvidos nas comunidades em que se encontram. O poder persuasivo é uma característica que ajuda muitas pessoas a manter o seu vestuário e a atrair as suas vítimas. Também leiam: Enviar Enviar Enviar Enviar BOL Enviar",0,10496
5406,"Descobri a fraude da operação de pilhagem! O juiz Sergio Moro torna-se uma vítima do veneno ele mesmo, no sentido telegráficos da própria PF, o juiz é enganado a negociar benefícios com os líderes da PSDB para fabricar provas poderosas contra Lula e o presidente Dilma Rousseff, com o objectivo de acelerar o processo de impeachamento e pavimentar o caminho para o Neves Aerial para o Planalto. Com este episódio, toda a operação de pilhagem deve ser suspensa imediatamente e os condenados aqui para não ser tocados. Clicam no link e vejam as notícias sobre a integração: Ps.: Este artigo é uma proposta para vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp a 61 99331-6821.",1,10499
5407,"Bruna Marquezine ficou chocada com a revelação: """" Perdi a minha virginidade aos 11 anos """". Bruna Marquezine é uma caixa de surpresa. Depois de declarar que já tinha beijado raparigas, a mãe de Neymar disparou uma bomba ao falar com Tata Werneck no seu programa """" Lady Night """". O assunto era sexo, e Bruna revelou quando perdeu a virginidade, """" Ela tinha 11 anos. Estava numa sala de hotel com o meu amigo Pedro. Os meus pais dormiam e eu fui dar uma caminhada com ele, """" disse ela, sem papaia na língua, de acordo com o site de A Bola.",1,10500
5408,"Foi até que Bruna Marquezine voltou com Neymar que a imprensa internacional apanhou dela, e, entretanto, ao publicar um perfil da atriz esta semana, o jornal inglês The Sun tomou um enorme salto de fé, afirmando que uma mulher brasileña perdeu a virginidade quando tinha apenas 11 anos, e sabendo o erro, a Tata Werneck seguiu a defender a amiga nos """" media """" sociais, clarificando a questão. """" Importantemente, há uma notícia absurda que a minha amiga Bruna Marquezine diria que perdeu a virginidade aos 11 anos enquanto estava no meu programa """" Lady Night """". De facto, Bruna disse-me que dava o seu primeiro beijo aos 11 anos, e muitos veículos replicáram isso sem ter pelo menos a informação da emisora e dos seus avaliadores, """" escreveu ela.",0,10501
5409,"Quando a Mãe Cabral é vendida para jovens com 12 e 14 anos, todos os prisioneiros são pagos à tua rapariga em peso. Este é um brasiliano, cujo dinheiro ele envia, este é o nosso juiz. Vamos espalhar esta vergonha. Por isso a pena: a pena é a diretora dos prisioneiros dos prisioneiros dos prisioneiros dos prisioneiros dos prisioneiros dos prisioneiros...",1,10505
5410,"É a juiz Maria Thereza de Assis Moura, do STJ, que autorizau o arresto domiciliário de Adriana Anselmo, uma mulher do Sargento do Servicio Civil. Legal? Ela está morta, correcta, imparcial, nada destruída. P.S.: Este artigo é uma proposta do legislador de Paula Roseli e de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook e WhatsApp em 61-99331-6821.",1,10509
5411,"PS: Este artigo foi uma proposta dos leitores Carlos Mesquita, Laurimar Amorim e muitos outros através do WhatsWapp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp, no 61 99331 6821.",1,10513
5412,"A guerra civil foi declarada no Brasil — O OAB É POSSIBLE FOR FOOD O OAB acabou de sair oficialmente contra a reforma da Prevenção e em favor de todos os brasilianos, e precisamos de partilhar esta grande conquista com todos os nossos amigos e família, porque neste momento, se o governo do Temer não recupere e realmente comete um """" golpe de estado """", uma guerra civil será desencadeada que nunca foi vista no Brasil antes. PR: Este artigo foi sugerido pelos leitores Mara Guimarães, Rita Furman, Sâmya Chalub e vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do website, Facebook, e WhatsApp em 61 99331-6821.",1,10515
5413,"500 dólares de loteria da loteria: Vocês foram seleccionados para participar na nossa pesquisa curta e obter uma dádiva de loteria gratuita! Só temos 732 restantes, por isso não desperdiçam o vosso tempo. O acordo termina no (tempo) No WhatsApp, a mensagem que estava a chegar era a seguinte: Olá, a loteria está a dar-vos dádivas de loteria gratuita. Eu só recebi a minha. Garanto a vossa antes do acordo termina. Apenas siga o link — website — podem agradecer-me mais tarde :) PS: Este artigo foi uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, ponham-se em contacto com as pessoas do site, Facebook ou WhatsApp, em 61 99331 6821.",1,10517
5414,"O Conselho Municipal de Campestre, em Maranhão, pediu a prisão para a Sra. Maria de Lourdes, com 66 anos. De acordo com o diretor do Conselho, Mario Junior de Melo, a razão seria um ataque da Sra. Lourdes contra o seu filho de 13 anos com as iniciales M.A.M. """" ontem voltei para casa e vi-o com um novo telemóvel. Fiquei desesperada, porque ele não trabalha. Então perguntei onde o tinha comprado. Ele disse que o tinha encontrado. Horas depois, um tipo do mesmo bairro veio atrás do telemóvel, dizendo que tinha roubado da sua casa. Então eu tive que o bater, porque não é a primeira vez que ele me aproximava, """" disse a Sra. Lourdes. A Sra. Lourdes foi instigada por um ataque e ainda está na prisão à espera da presença.",1,10518
5415,"LEARN THIS: PROJECTO DE INITIAtiva POPULACIONAL DE PROJECTO DE ENTENTE ao CONGRESS NATIONAL CON UNE NEW RECORD DE 2,500,000,000 (TWO MILLION AND FIVE MILLION ASSINATURES! MORE THAN THE """" FUCK LIMPS! """") ORGALLY REPASSO.LUCIANA UCELLI. A cobra vai fumar. Em três dias, a maioria das pessoas no Brasil vai ter esta mensagem. Esta é uma ideia que realmente precisa de ser considerada e revisada para o Povo. A lei de reforma do Congresso 2013 (Modalização da Constitución) A iniciativa popular PAC: A lei de reforma do Congresso (Modalização Federal da Constitución) — PS: Este artigo foi uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas do site, Facebook",1,10521
5416,""""" Lupa """" [Leito de Reforma do Congresso de 2013:] Proyecto de alteração à Constitução da Iniciativa Popular Enviado ontem ao Congresso Nacional com um número recorde de 2,5 milhões de assinaturas. """" Falsa Lupa",0,10522
5417,"Mas um acidente fatal. Um condutor de taxi que mencionou que Jesus era um mentiroso terrorista, e ele também disse que há passagens na Bíblia que Jesus mente, e que ele poderia provar que — ele morreu num acidente fatal naquela semana em Fortaleza — eu acho que o cidadão vai ter que o provar pessoalmente com o homem. DON 'T NEED TO BRINCA.Ps: Este artigo é uma proposta de Henrique Melo e de vários leitores no WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas do site, Facebook ou WhatsApp a 61-99331-6821.",1,10523
5418,""""" Volcano """" aparece no nordeste de Maranguape, CE, a terra onde o Chico Anísio nasceu. Um fenómeno natural muito semelhante a um mini-vulcano apareceu num sítio na cidade de Maranguape-Ceará. Os habitantes ainda não sabem exatamente o que é, esta pequena cerca, esta água quente a derramar e muito fumo. Ceará. Apenas na região metropolitana de Fortaleza, 10 resíduos de ar vulcânico, estruturas guiadas por magma deixadas há cerca de 30 milhões de anos atrás foram mapeadas, e pode também estar noutras cidades próximas como Maranguape, uma cidade fortaleza próxima. PS: Este artigo é uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, por favor contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331- 6821.",1,10531
5419,Loto de comida Dicel Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster Dumpster,1,10532
5420,"O mundo do Samba está a lutar Perdemos apenas uma icona do Samba que Deus tinha que está a confortar o coração da famíliaReview... A pintura do compositor e cantor Arlindo Cruz é estável. Por favor deixem de ver notícias falsas, expõem a família e amigos do artista. #Review #ForçaArlindo.PS: Este artigo é uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331- 6821.",1,10537
5421,"Urgente! Eu preciso desta notícia para alcançar toda a população de Rio de Janeiro. A cerca de 15 horas da manhã desta manhã (16/03/2017) no Instituto Estatal de Imunologia em Macau, podem ver que o antiviral anunciado para a imunidade à febre amarela pode ter riscos. High theories have been detected that sertraline chloride in its composition can cause delay in the device of the eyeball, thereby definitely causing loss of vision. We're going to pass this information on to as many people as we can, the government knows about the risk, but they don't want to announce. You may be immune to the disease, but you're running a serious risk of loss of vision. I'm counting on everyone. Carefully, Dr. David Malho Teixeira. PS: Este artigo é uma proposta de vários leitores via WhatsApp. Se quiserem sugerir",1,10539
5422,"Lupa: """" Vacinas causam 600 novos casos de doenças oculares e deixam 5 pessoas cegas, sob acordo com o governo do Reino Unido """" Falsa Lupa.",0,10540
5423,"PS: Este artigo é uma proposta de vários leitores através do WhatsApp, e se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331-6821.",1,10541
5424,"Ambev, um fabricante de cerveja de Brahma, Antártica, Skol e outros, a agitar merda na sua fábrica principal em São Paulo. As maçãs são atraídas pela merda e acabam por agitar-se juntas. Está tudo na cerveja. O agente filmou-se escondido e disse que não vai negar porque nada está a ser feito contra o gigante da cerveja. """" Tudo é proteína """", dizem os diretores. PS: Este artigo é uma proposta da Digi Realista e de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331-6821.",1,10543
5425,"Depois da operação Carne Fraca revelar um esquema de corrupção, envolvendo a venda de carne massacrada e outras irregularidades pelos frigoríficos brasileiros, um vídeo voltou a aparecer nos meios de comunicação social mostrando batatas cortadas juntamente com grão numa máquina. O barco diz que as imagens são das pasteleiras de uma fábrica de cerveja Ambev, que possui as marcas Skol, Brahma e Antarctica. Embora o vídeo seja verdade, não tem nada a ver com Ambev. Nem sequer foi gravado no Brasil. As imagens já circularam na Internet no ano passado, depois de serem publicadas pela imprensa britânica. De acordo com The Sun and The Mirror, o vídeo foi feito numa caverna em Kazan, Rússia. Os pássaros estariam a comer com o grão quando foram sugeridos pela máquina. Um trabalhador de fábrica teria feito as imagens. No particular, Ambev confirma",0,10544
5426,"O cómico do """" Easy Shop """", ele foi apanhado por outro homem, foi só por um pouco de diversão, e eles acabaram por descobrir algo mais do que eu deveria: este artigo é uma proposta para vários leitores através do WhatsApp, e se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331-6821.",1,10545
5427,"Vocês estão a operar a papacia de uma manada, ouçam-me! O Francisco sofreu um AVC, e ele é o segundo num mês. As pessoas à sua volta dizem que é para uma atividade vertiginosa. Ele só tem um pulmão, e ele precisa dele mais do que nunca antes para melhorar e recuperar. Pedimos a todos vocês, católicas e não católicas, por favor levantem uma pregação para o Francis para continuar com as suas reformas e para continuar a ser o líder da humanidade a ajudar os pobres e, acima de tudo, para alguma coisa para mudar nesta sociedade. O nosso objetivo é chegar aos 10 milhões de Virgens. Esta campanha está apenas a começar, partilhar esta mensagem, para fortalecer o trabalho da papacia do Francis. Ps.: Este artigo é uma proposta de um número de leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org,",1,10547
5428,"* Os políticos federales civis e militares invadiram hoje o congresso nacional e os meios de comunicação tornaram-se um pouco mais fracos. Mobilização em Brasilia contra o PAC de previsão. Divulga, não conseguimos aguentar! * """" A MOBILização É CONTRAR ao PAC DE REFORMA DE PREVENção, PROPOSADA pela NEVADA GOVERNING FEDERAL. """" PS: Este artigo é uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331-6821.",1,10549
5429,"Para todos aqueles que não acreditam na espiritualidade ali, o vídeo foi filmado no IML cubano. Noite #NightScreening terror movies é fácil. É fantástico estar no IML cubano à noite. momentos de tensão que esta segurança passou pela noite no Legal Medical Institute. Ps.: Este artigo é uma proposta do leitor Dion Lazlo e de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331-6821.",1,10551
5430,""""" É inviolável a liberdade de consciência e de fé, """" ao mesmo tempo que garantiza a libertação dos cultos religiosos """" e garante, na forma da lei, ""a proteção dos lugares de adoração e das suas liturgias."" Esta semana o Monasterio de Mónica foi declarado a Embajada do Spiritualismo e da Magia no Brasil. """" Se você for um crítico cristão """" é informação para tantas pessoas quanto possível, temos de ser cuidadosos com o que deixamos os nossos filhos ler. """" Deus bendiga-nos os pais """" e não nos deixemos cair nos braços do Satánio """" e enganar os nossos filhos com leções falsas """". """" O meu pequeno Evangelio primeira Bíblia PS: Este artigo é uma proposta para vários leitores via WhatsApp. """" Se quiserem sugerir um tema para Boatos.org, contacte as pessoas",1,10553
5431,"A L E R T A * polícia federal * O meu nome é Ricardo Alves, sou agente de polícia militar. * ATENção: EVERY DAY IN THE DAY AND EVERY TIME IN THE DAY IS AN EVENT TO POPULATION. * PS: Este artigo é uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp a 61-99331-6821.",1,10555
27,"A campanha eleitoral em Foz do Iguaçu apanhou fogo e eles estão a bater debaixo da cintura. Nesta metade da vale, o ticker acabou por revelar a defamação do oradora de um dos concorrentes, Chico Brasileiro, e o calor que o rodea. Os 54 oradores têm má sorte porque é assim que toda a população sabe o quanto todos têm. Eles vão dar um presente. """" Merece ser partilhado. """" O nome da empresa Paraná Legislativa Assembly CNPJ:77.565.588/00001-55 Recebo de pagamento do salário: Janeiro/2016 Código:9011 nome do oradora: FRANCISCO LACERDA BRASILEIRO CBO: 787423 Emp. 342 Sala 021 Depto.009 Sete 005 Seta 114 FI.026 Código 101 referência salarial 25.322.25 Código 973 INSS 0.00",1,10559
5432,"PS: Este artigo é uma proposta da Mylena Souza e de vários leitores do WhatsApp, e se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331-6821.",1,10562
5433,"O mundo dos lobosO rapaz hostil a Cabral e Lula é agora o fiscal na sua bancada em BanguO vídeo que circulau na Internet há mais de seis anos, que teve milhares de acessos e que causou, incluindo, ameaças de morte ao autor das imagens mostra quem era o Sergio Cabral quando ainda estava a governar o estado de Rio de Janeiro. Ao visitar um complexo desportivo, Cabral ouviu de um menino de 16 anos identificado como Sergio Sandro Sorayo Sarmento da Silva Souza Seabra, algumas exigências para melhorar a forma como a comunidade funciona para os residentes. Recentemente, Sergio Sandro foi nomeado para trabalhar no milionário onde Sergio Cabral foi preso desde Novembro por crimes como o lavado de dinheiro, corrupção e treino de corrupção. """" Foi uma grande coincidência, """" resume agora o rapaz, que",1,10564
5434,"[...] a Universidade de Campinas em São Paulo decidiu fazer uma pesquisa não sollicitada — Eles foram às ruas e perguntaram às mulheres qual era o nome da sua cara que tinham a pior experiência com, e alguns nomes repetiram-se mais do que outros. Há algumas interpretações do porquê de estes nomes repetirem-se mais do que outros, mas o facto é que, se o vosso nome estava listado, talvez seja altura de tentar trabalhar um pouco mais na cama, certo? Basta olhar para a lista!1 Pedro 2 Rafael 3 João 4 Ricardo 5 Victor 6 Lucas 7 Mateus 8 Francisco 9 Luís 10 Alberto 11 Marcos 12 Fabio 13 Gabriel 14 Eduardo 15 Leandro 16 Tiago 17 Douglas 18 Rodrigo 19 André 20 LeonardoPS: Este artigo foi uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas no site, Facebook ou WhatsApp, em 61 99331 6821.",1,10567
5435,"Message: Extra! Extra! Além de ser um traidor, corrupto, e outras coisas, o Presidente Temer é c.... Transcription: Na altura, no início, o poder envolveu-vos. O homem era presidente, poder. Eu não gosto de um homem do mundo académico, nu. Eu gosto de um homem que admiro. Ele é muito inteligente. Não era dinheiro, era poder. O que eu admirei foi o seu poder, a sua inteligência. Ele é uma cara admirável, compreender? P.S.: Este artigo é uma proposta para vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331-6821.",1,10569
5436,"É detectado um verme que se encontra numa parte específica do escaravelho, e podem estar a come-lo sem saber: aprender a extraí-lo. É detectado um verme que se encontra numa parte específica do escaravelho, e existem dois vermes em total que estão perto da cola do escaravelho. Uma mulher fez um vídeo que mostra onde está o verme e como o extrair, e o verme tem cerca de 5 centímetros de tamanho.",1,10571
5437,"PS: Este artigo é uma proposta de Rose Galenti, Aranei Gutterres e vários leitores de WhatsApp, e se quiserem sugerir um tema para Boatos.org, por favor contacte as pessoas do site, Facebook ou WhatsApp ao 61 99331-6821.",1,10575
5438,"Não há prazo para que as exportações de carne de vacuno do Brasil para a China sejam revocadas. Com a confirmação de dois casos da chamada doença da vaca louca em Minas Gerais e Mato Grosso, o protocolo de saneamento firmado entre os dois países prevê a suspensão da venda do produto até que as autoridades chinesas completem a avaliação das informações sobre os incidentes. De acordo com o Ministério da Agricultura, os dois casos são atípicos — isto é, surgiram spontáneamente em animais, por mutações genéticas, e não são uma consequência de contaminação alimentar. Como também foram detectados antes do massacre das vacas, em inspeções rutinárias, não há risco para a saúde pública. Em mais de 20 anos, esses foram os quatro e quintos casos da chamada doença da vaca louca detectados no país — todos eles atípicos.",0,10579
5439,"O filho de Lula que, o filho de Lula que... """" Se estiverem na Internet, provavelmente viram algumas notícias sobre isso em grupos do WhatsApp. Não, o filho de Lula não tem um Friboi, e nem sequer conduz um Ferrari de ouro, por exemplo. Nesse vídeo, Pirula e Gilmar Lopes investigam todas as diferentes notícias sobre esse tópico que têm estado na Internet há mais de uma década. Spoiler: A maioria das histórias são notícias falsas, como podem imaginar, mas há alguns detalhes reais noutros. Todas as segundas-feiras, um episódio de """" Fake in Speech """" permite compreender o que é realmente ou não verdade sobre o que está a acontecer nos media sociais. Vejam outras séries MOV aqui. referências: SIGA TILT IN SOCIETY NETWORKS Enviar SIGA Tilt Enviar",0,10581
5440,"Goalie Bruno, o assassino da Elisa Samudio, é um membro da PSDB e foi libertado da prisão para responder em liberdadePolizista Bruno, o assassino da ex- esposa Elisa Samudio, é um membro da PSDB e foi libertado da prisão para responder em liberdade. Actualização de notícias. Quem sabe o que ele vai fazer? Kkkkkkk kkkkkkk Mas um ASSISIO POLISARIO ACIDEu para entrar no reino de Brasil. – A nossa Nuna, mais do que o meu ACOLHENDOM PSDB, põe um BandidOVIRO numa terceira parte do reino. Eu não peço a FHC COMMUNICATION OFFICER agora em vez de pedir a OFFICER ASSISIO — O melhor candidato, é afundir o Titanic. Estamos num",1,10587
5441,"Ivete não quer mais trabalhar com os tipos Victoria e Leo por causa do que aconteceu ontem, onde o Victor agrediu a mulher grávida com um cabo de barro, e Ivete já enviou sinais de que ela não trabalha com uma mulher agressora, e ela não quer que a sua imagem esteja ligada ao escândalo, e depois do carnaval eles vão começar a sonhar com novos tipos de Viena para os substituir um ano mais tarde do que a voz. PS: Esse artigo é uma proposta da Rosa Maria Wnaderley. Se quiserem sugerir um tema para Boatos.org, contactem as pessoas do site, Facebook ou WhatsApp em 61 99331-6821.",1,10589
5442,"Alexandre Frota para substituir Serra no Ministério dos Asuntos Exteriores? Aquele Alexandre Frota tem uma boa relação com o governo do Temer não é novo. Ele foi especialmente convidado pelo novo Ministro da Educação para dar contribuição na reforma do ensino secundário, aquele que as escolas privadas não vão seguir, já na primeira semana do governo. Ao julgar pela sua caricatura e o seu passado pouco tradicional, parte do governo admira o antigo actor porno por o seu compromisso com a luta política. Frota também saiu livre entre todas as as asas da PSDB, o maior aliado do Temer. Como tudo isso, poderia Frota comandar a Itamaraty? Sim, ele podia, mas não sabem se Michel Temer está disposto a enfrentar uma nova crise possível por causa da escolha. Na pasta da justiça, por exemplo, o Temer já está a enfrentar vários problemas, e a escolha da Itamaraty deveria ser feita",1,10593
5443,pillow.,0,10594
